ano;mes;mes_nome;orgao_codigo;orgao_nome;unidade_codigo;unidade_nome;fonte_recurso_codigo;fonte_recurso_nome;categoria_receita_codigo;categoria_receita_nome;fonte_origem_receita_codigo;fonte_origem_receita_nome;subfonte_receita_codigo;subfonte_receita_nome;rubrica_receita_codigo;rubrica_receita_nome;alinea_receita_codigo;alinea_receita_nome;subalinea_receita_codigo;subalinea_receita_nome;receita_local_codigo;receita_local_nome;receita_prevista;receita_prevista_acrescimo;receita_prevista_atualizada;receita_arrecadada
2017;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;9;RECEITAS DIVERSAS;0;RECEITAS DIVERSAS;02;RECEITA DE HONORÁRIOS DE ADVOGADOS;01;RECEITA DE HONORÁRIOS DE ADVOGADOS;6266;REC. DE HONORÁRIOS ADVOCATÍCIOS - 20% (VINTE POR CENTO);0,00;0,00;0,00;489482,63
2017;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;9;RECEITAS DIVERSAS;0;RECEITAS DIVERSAS;02;RECEITA DE HONORÁRIOS DE ADVOGADOS;01;RECEITA DE HONORÁRIOS DE ADVOGADOS;6266;REC. DE HONORÁRIOS ADVOCATÍCIOS - 20% (VINTE POR CENTO);0,00;0,00;0,00;489899,09
2017;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0105;TRANSFERÊNCIA FNDE (SALÁRIO - EDUCAÇÃO);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6269;RENDIMENTOS DE APLICAÇÃO - 15.01 FONTE 105;0,00;0,00;0,00;11104,99
2017;12;Dezembro;64;SECRETARIA DE MOBILIDADE E CONTROLE URBANO - ADMINISTRAÇÃO SUPERVISIONADA;64.03;FUNDO DE DESENVOLVIMENTO URBANO - FDU;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;3;RECEITA DE CONCESSÕES E PERMISSÕES;9;OUTRAS RECEITAS DE CONCESSÕES E PERMISSÕES;09;RECEITAS DE OUTORGA ONEROSA DO DIREITO DE CONSTRUIR;00;RECEITAS DE OUTORGA ONEROSA DO DIREITO DE CONSTRUIR;6147;RECEITA DE OUTORGA ONEROSA DO DIREITO DE CONSTRUIR;0,00;0,00;0,00;260000,00
2017;3;Março;59;SECRETARIA DE DESENVOLVIMENTO SOCIAL E DIRETOS HUMANOS - ADMINISTRAÇÃO SUPERVISIONADA;59.01;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;0117;TRANSFERÊNCIAS DO FDS;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6148;REND. DE APLICAÇÃO - ÓRGÃO 59.01 (FTE 117);0,00;0,00;0,00;545,11
2017;8;Agosto;59;SECRETARIA DE DESENVOLVIMENTO SOCIAL E DIRETOS HUMANOS - ADMINISTRAÇÃO SUPERVISIONADA;59.01;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;0117;TRANSFERÊNCIAS DO FDS;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6148;REND. DE APLICAÇÃO - ÓRGÃO 59.01 (FTE 117);0,00;0,00;0,00;842,30
2017;12;Dezembro;59;SECRETARIA DE DESENVOLVIMENTO SOCIAL E DIRETOS HUMANOS - ADMINISTRAÇÃO SUPERVISIONADA;59.01;FUNDO MUNICIPAL DE ASSISTÊNCIA SOCIAL - FMAS;0117;TRANSFERÊNCIAS DO FDS;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6148;REND. DE APLICAÇÃO - ÓRGÃO 59.01 (FTE 117);0,00;0,00;0,00;666,67
2017;4;Abril;59;SECRETARIA DE DESENVOLVIMENTO SOCIAL E DIRETOS HUMANOS - ADMINISTRAÇÃO SUPERVISIONADA;59.05;FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA;0246;INCENTIVOS FISCAIS E DOAÇÕES;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6160;RECEITA DE APLIC. FINANCEIRA - FTE 246 - ÓRGÃO 59.05;0,00;0,00;0,00;2598,78
2017;8;Agosto;59;SECRETARIA DE DESENVOLVIMENTO SOCIAL E DIRETOS HUMANOS - ADMINISTRAÇÃO SUPERVISIONADA;59.05;FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA;0246;INCENTIVOS FISCAIS E DOAÇÕES;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6160;RECEITA DE APLIC. FINANCEIRA - FTE 246 - ÓRGÃO 59.05;0,00;0,00;0,00;2299,04
2017;9;Setembro;59;SECRETARIA DE DESENVOLVIMENTO SOCIAL E DIRETOS HUMANOS - ADMINISTRAÇÃO SUPERVISIONADA;59.05;FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA;0246;INCENTIVOS FISCAIS E DOAÇÕES;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6160;RECEITA DE APLIC. FINANCEIRA - FTE 246 - ÓRGÃO 59.05;0,00;0,00;0,00;1710,12
2017;5;Maio;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5318;JUROS DE MORA P/ATRASO REC. ISS FONTE EXERCÍCIO NFS-E;0,00;0,00;0,00;1596,22
2017;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5318;JUROS DE MORA P/ATRASO REC. ISS FONTE EXERCÍCIO NFS-E;0,00;0,00;0,00;1511,83
2017;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5319;JUROS DE MORA P/ATRASO REC. ISS FONTE EX.ANTER. NFS-E;0,00;0,00;0,00;4838,16
2017;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5319;JUROS DE MORA P/ATRASO REC. ISS FONTE EX.ANTER. NFS-E;0,00;0,00;0,00;18057,54
2017;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5319;JUROS DE MORA P/ATRASO REC. ISS FONTE EX.ANTER. NFS-E;0,00;0,00;0,00;68618,26
2017;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5319;JUROS DE MORA P/ATRASO REC. ISS FONTE EX.ANTER. NFS-E;0,00;0,00;0,00;2068,73
2017;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5320;JUROS DE MORA ISS FONTE DSR-E - EXERCÍCIO;0,00;0,00;0,00;2206,98
2017;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5318;JUROS DE MORA P/ATRASO REC. ISS FONTE EXERCÍCIO NFS-E;0,00;0,00;0,00;768,30
2017;6;Junho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5318;JUROS DE MORA P/ATRASO REC. ISS FONTE EXERCÍCIO NFS-E;0,00;0,00;0,00;1131,13
2017;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5318;JUROS DE MORA P/ATRASO REC. ISS FONTE EXERCÍCIO NFS-E;0,00;0,00;0,00;1144,83
2017;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5318;JUROS DE MORA P/ATRASO REC. ISS FONTE EXERCÍCIO NFS-E;0,00;0,00;0,00;3797,18
2017;1;Janeiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5319;JUROS DE MORA P/ATRASO REC. ISS FONTE EX.ANTER. NFS-E;0,00;0,00;0,00;102850,15
2017;9;Setembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5319;JUROS DE MORA P/ATRASO REC. ISS FONTE EX.ANTER. NFS-E;0,00;0,00;0,00;3421,21
2017;10;Outubro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;1;MULTAS E JUROS DE MORA DOS TRIBUTOS;40;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS - ISS;00;MULTAS E JUROS DE MORA DO IMPOSTO SOBRE SERVIÇOS DE QUALQUER NATUREZA- ISS;5319;JUROS DE MORA P/ATRASO REC. ISS FONTE EX.ANTER. NFS-E;0,00;0,00;0,00;46029,93
2017;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0124;MEIO AMBIENTE;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;9;MULTAS DE OUTRAS ORIGENS;35;MULTAS POR DANOS AO MEIO AMBIENTE;00;MULTAS POR DANOS AO MEIO AMBIENTE;4816;MULTA POR INFRAÇÃO AMBIENTAL;0,00;0,00;0,00;13539,37
2017;6;Junho;61;SECRETARIA DE ADMINISTRAÇÃO E GESTÃO DE PESSOAS - ADMINISTRAÇÃO SUPERVISIONADA;61.02;FUNDO PREVIDENCIÁRIO - RECIPREV;0249;RECURSOS PRÓPRIOS DO SIST. PREVIDENCIÁRIO DO MUNICÍPIO;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;8;MULTAS E JUROS DE MORA DE OUTRAS RECEITAS;00;MULTAS E JUROS DE MORA DE OUTRAS RECEITAS;00;MULTAS E JUROS DE MORA DE OUTRAS RECEITAS;4818;JUROS E MULTAS S/CONTRIB. DO RPPS - 61.02 FTE 249;0,00;0,00;0,00;-78166,93
2017;4;Abril;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;9;MULTAS DE OUTRAS ORIGENS;99;OUTRAS MULTAS;00;OUTRAS MULTAS;4911;MULTA POR INFR LEGISL DE TRANSP COLET ESC LEI16.600/00;0,00;0,00;0,00;4918,48
2017;12;Dezembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;9;MULTAS DE OUTRAS ORIGENS;99;OUTRAS MULTAS;00;OUTRAS MULTAS;4911;MULTA POR INFR LEGISL DE TRANSP COLET ESC LEI16.600/00;0,00;0,00;0,00;4577,97
2017;7;Julho;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;9;MULTAS DE OUTRAS ORIGENS;99;OUTRAS MULTAS;00;OUTRAS MULTAS;4912;MULTAS ADMINISTRATIVAS;0,00;0,00;0,00;1200,00
2017;11;Novembro;48;SECRETARIA DE SAÚDE - ADMINISTRAÇÃO SUPERVISIONADA;48.01;FUNDO MUNICIPAL DE SAÚDE - FMS;0241;RECURSOS PRÓPRIOS (ADM. SUPERVISIONADA);1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;9;MULTAS DE OUTRAS ORIGENS;99;OUTRAS MULTAS;00;OUTRAS MULTAS;4912;MULTAS ADMINISTRATIVAS;0,00;0,00;0,00;400,00
2017;2;Fevereiro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;9;MULTAS DE OUTRAS ORIGENS;99;OUTRAS MULTAS;00;OUTRAS MULTAS;4921;OUTRAS MULTAS;0,00;0,00;0,00;52599,15
2017;3;Março;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;9;MULTAS DE OUTRAS ORIGENS;99;OUTRAS MULTAS;00;OUTRAS MULTAS;4921;OUTRAS MULTAS;0,00;0,00;0,00;20988,73
2017;8;Agosto;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0100;RECURSOS ORDINÁRIOS - NÃO VINCULADOS;1;RECEITAS CORRENTES;9;OUTRAS RECEITAS CORRENTES;1;MULTAS E JUROS DE MORA;9;MULTAS DE OUTRAS ORIGENS;99;OUTRAS MULTAS;00;OUTRAS MULTAS;4921;OUTRAS MULTAS;0,00;0,00;0,00;6790,48
2017;11;Novembro;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0105;TRANSFERÊNCIA FNDE (SALÁRIO - EDUCAÇÃO);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6269;RENDIMENTOS DE APLICAÇÃO - 15.01 FONTE 105;0,00;0,00;0,00;3043,47
2017;7;Julho;15;SECRETARIA DE FINANÇAS;15.01;SECRETARIA DE FINANÇAS - ADMINISTRAÇÃO DIRETA;0116;TRANSFERÊNCIAS DA CIDE;1;RECEITAS CORRENTES;7;TRANSFERÊNCIAS CORRENTES;2;TRANSFERENCIAS INTERGOVERNAMENTAIS;2;TRANSFERENCIAS DOS ESTADOS;01;PARTICIPAÇÃO NA RECEITA DO ESTADO;13;COTA-PARTE DA CONTRIBUIÇÃO DE INTERVENÇÃO NO DOMÍNIO ECONÔMICO - CIDE;6270;REC. DE CONTRIB. DE INTERV. NO DOMÍNIO ECONÔMICO;0,00;0,00;0,00;515411,45
2017;3;Março;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0242;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (ADM. SUPERV.);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6276;REND. DE APLICAÇÕES FINANCEIRAS - FTE 242 - 62.01;0,00;0,00;0,00;339,88
2017;6;Junho;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0242;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (ADM. SUPERV.);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6276;REND. DE APLICAÇÕES FINANCEIRAS - FTE 242 - 62.01;0,00;0,00;0,00;820,52
2017;7;Julho;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0242;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (ADM. SUPERV.);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6276;REND. DE APLICAÇÕES FINANCEIRAS - FTE 242 - 62.01;0,00;0,00;0,00;728,33
2017;8;Agosto;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0242;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (ADM. SUPERV.);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6276;REND. DE APLICAÇÕES FINANCEIRAS - FTE 242 - 62.01;0,00;0,00;0,00;682,53
2017;9;Setembro;62;SECRETARIA DE CULTURA - ADMINISTRAÇÃO SUPERVISIONADA;62.01;FUNDAÇÃO DE CULTURA DA CIDADE DO RECIFE - FCCR;0242;CONVÊNIOS E ACORDOS A FUNDO PERDIDO (ADM. SUPERV.);1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6276;REND. DE APLICAÇÕES FINANCEIRAS - FTE 242 - 62.01;0,00;0,00;0,00;509,13
2017;10;Outubro;59;SECRETARIA DE DESENVOLVIMENTO SOCIAL E DIRETOS HUMANOS - ADMINISTRAÇÃO SUPERVISIONADA;59.05;FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA;0246;INCENTIVOS FISCAIS E DOAÇÕES;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6160;RECEITA DE APLIC. FINANCEIRA - FTE 246 - ÓRGÃO 59.05;0,00;0,00;0,00;1606,38
2017;11;Novembro;59;SECRETARIA DE DESENVOLVIMENTO SOCIAL E DIRETOS HUMANOS - ADMINISTRAÇÃO SUPERVISIONADA;59.05;FUNDO MUNICIPAL DOS DIREITOS DA PESSOA IDOSA;0246;INCENTIVOS FISCAIS E DOAÇÕES;1;RECEITAS CORRENTES;3;RECEITA PATRIMONIAL;2;RECEITAS DE VALORES MOBILIARIOS;5;RENUMERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;00;REMUNERAÇÃO DE DEPÓSITOS BANCÁRIOS;6160;RECEITA DE APLIC. FINANCEIRA - FTE 246 - ÓRGÃO 59.05;0,00;0,00;0,00;1185,36
